time,open,high,low,close,tick_volume,spread,real_volume
2021-12-23 08:54:00,114.168,114.168,114.162,114.167,15,0,0
2021-12-23 08:55:00,114.168,114.175,114.168,114.173,21,0,0
2021-12-23 08:56:00,114.173,114.174,114.172,114.174,6,0,0
2021-12-23 08:57:00,114.174,114.178,114.174,114.177,4,0,0
2021-12-23 08:58:00,114.177,114.177,114.175,114.175,10,0,0
2021-12-23 08:59:00,114.175,114.177,114.172,114.177,14,0,0
2021-12-23 09:00:00,114.177,114.18,114.167,114.167,19,0,0
2021-12-23 09:01:00,114.167,114.169,114.158,114.169,15,0,0
2021-12-23 09:02:00,114.169,114.169,114.161,114.161,14,0,0
2021-12-23 09:03:00,114.161,114.163,114.161,114.162,4,0,0
2021-12-23 09:04:00,114.161,114.172,114.161,114.171,16,0,0
2021-12-23 09:05:00,114.171,114.175,114.171,114.174,10,0,0
2021-12-23 09:06:00,114.174,114.176,114.173,114.174,8,0,0
2021-12-23 09:07:00,114.186,114.193,114.183,114.192,21,0,0
2021-12-23 09:08:00,114.192,114.197,114.192,114.192,10,0,0
2021-12-23 09:09:00,114.192,114.192,114.185,114.189,12,0,0
2021-12-23 09:10:00,114.189,114.196,114.189,114.193,15,0,0
2021-12-23 09:11:00,114.193,114.193,114.19,114.191,13,0,0
2021-12-23 09:12:00,114.194,114.194,114.19,114.193,10,0,0
2021-12-23 09:13:00,114.192,114.198,114.19,114.193,19,0,0
2021-12-23 09:14:00,114.193,114.193,114.184,114.189,16,0,0
2021-12-23 09:15:00,114.19,114.197,114.189,114.19,12,0,0
2021-12-23 09:16:00,114.188,114.188,114.186,114.186,9,0,0
2021-12-23 09:17:00,114.186,114.194,114.186,114.194,3,0,0
2021-12-23 09:18:00,114.194,114.194,114.186,114.188,16,0,0
2021-12-23 09:19:00,114.188,114.189,114.183,114.184,12,0,0
2021-12-23 09:20:00,114.186,114.196,114.186,114.187,17,0,0
2021-12-23 09:21:00,114.185,114.199,114.182,114.197,20,0,0
2021-12-23 09:22:00,114.198,114.205,114.197,114.199,16,0,0
2021-12-23 09:23:00,114.199,114.204,114.198,114.203,13,0,0
2021-12-23 09:24:00,114.202,114.204,114.201,114.201,10,0,0
2021-12-23 09:25:00,114.202,114.203,114.2,114.201,10,0,0
2021-12-23 09:26:00,114.201,114.229,114.199,114.228,30,0,0
2021-12-23 09:27:00,114.228,114.236,114.228,114.231,21,0,0
2021-12-23 09:28:00,114.232,114.232,114.228,114.228,7,0,0
2021-12-23 09:29:00,114.226,114.238,114.226,114.237,16,0,0
2021-12-23 09:30:00,114.236,114.247,114.236,114.243,20,0,0
2021-12-23 09:31:00,114.244,114.266,114.244,114.263,30,0,0
2021-12-23 09:32:00,114.262,114.262,114.255,114.258,12,0,0
2021-12-23 09:33:00,114.259,114.26,114.251,114.251,11,0,0
2021-12-23 09:34:00,114.251,114.267,114.251,114.257,20,0,0
2021-12-23 09:35:00,114.256,114.257,114.25,114.251,14,0,0
2021-12-23 09:36:00,114.251,114.251,114.248,114.248,7,0,0
2021-12-23 09:37:00,114.248,114.248,114.243,114.244,5,0,0
2021-12-23 09:38:00,114.243,114.25,114.243,114.245,31,0,0
2021-12-23 09:39:00,114.246,114.249,114.244,114.245,12,0,0
2021-12-23 09:40:00,114.244,114.248,114.244,114.247,15,0,0
2021-12-23 09:41:00,114.248,114.248,114.245,114.248,13,0,0
2021-12-23 09:42:00,114.249,114.249,114.244,114.244,9,0,0
2021-12-23 09:43:00,114.244,114.244,114.241,114.241,6,0,0
2021-12-23 09:44:00,114.246,114.246,114.23,114.231,20,0,0
2021-12-23 09:45:00,114.233,114.236,114.232,114.234,9,0,0
2021-12-23 09:46:00,114.233,114.234,114.226,114.226,33,0,0
2021-12-23 09:47:00,114.224,114.23,114.222,114.229,21,0,0
2021-12-23 09:48:00,114.229,114.234,114.225,114.225,9,0,0
2021-12-23 09:49:00,114.225,114.233,114.222,114.233,12,0,0
2021-12-23 09:50:00,114.233,114.233,114.228,114.23,10,0,0
2021-12-23 09:51:00,114.229,114.23,114.222,114.223,18,0,0
2021-12-23 09:52:00,114.223,114.224,114.221,114.223,11,0,0
2021-12-23 09:53:00,114.223,114.225,114.222,114.223,9,0,0
2021-12-23 09:54:00,114.224,114.232,114.224,114.231,5,0,0
2021-12-23 09:55:00,114.233,114.233,114.23,114.23,7,0,0
2021-12-23 09:56:00,114.23,114.231,114.23,114.231,4,0,0
2021-12-23 09:57:00,114.229,114.234,114.229,114.234,10,0,0
2021-12-23 09:58:00,114.234,114.234,114.232,114.232,5,1,0
2021-12-23 09:59:00,114.228,114.231,114.227,114.229,8,0,0
2021-12-23 10:00:00,114.228,114.243,114.227,114.23,28,0,0
2021-12-23 10:01:00,114.23,114.232,114.229,114.23,17,0,0
2021-12-23 10:02:00,114.229,114.23,114.22,114.222,16,0,0
2021-12-23 10:03:00,114.222,114.223,114.219,114.221,15,0,0
2021-12-23 10:04:00,114.221,114.223,114.221,114.221,9,1,0
2021-12-23 10:05:00,114.221,114.225,114.221,114.221,12,1,0
2021-12-23 10:06:00,114.221,114.224,114.22,114.221,17,0,0
2021-12-23 10:07:00,114.221,114.222,114.221,114.222,6,1,0
2021-12-23 10:08:00,114.222,114.227,114.222,114.226,8,0,0
2021-12-23 10:09:00,114.225,114.227,114.214,114.215,23,0,0
2021-12-23 10:10:00,114.215,114.215,114.209,114.21,13,0,0
2021-12-23 10:11:00,114.209,114.21,114.187,114.188,27,0,0
2021-12-23 10:12:00,114.188,114.197,114.188,114.193,14,0,0
2021-12-23 10:13:00,114.193,114.194,114.189,114.193,11,0,0
2021-12-23 10:14:00,114.192,114.192,114.19,114.191,7,0,0
2021-12-23 10:15:00,114.191,114.2,114.19,114.2,9,0,0
2021-12-23 10:16:00,114.199,114.2,114.195,114.195,5,0,0
2021-12-23 10:17:00,114.195,114.207,114.195,114.204,15,0,0
2021-12-23 10:18:00,114.204,114.204,114.201,114.203,6,0,0
2021-12-23 10:19:00,114.203,114.207,114.202,114.203,13,0,0
2021-12-23 10:20:00,114.205,114.206,114.202,114.204,16,0,0
2021-12-23 10:21:00,114.204,114.205,114.2,114.201,11,0,0
2021-12-23 10:22:00,114.201,114.208,114.201,114.208,4,1,0
2021-12-23 10:23:00,114.208,114.208,114.204,114.204,5,0,0
2021-12-23 10:24:00,114.204,114.207,114.204,114.207,3,0,0
2021-12-23 10:25:00,114.207,114.216,114.207,114.216,13,0,0
2021-12-23 10:26:00,114.216,114.23,114.216,114.229,18,0,0
2021-12-23 10:27:00,114.229,114.23,114.224,114.226,10,0,0
2021-12-23 10:28:00,114.226,114.232,114.226,114.232,6,0,0
2021-12-23 10:29:00,114.231,114.245,114.227,114.241,23,0,0
2021-12-23 10:30:00,114.241,114.243,114.234,114.235,32,0,0
2021-12-23 10:31:00,114.234,114.247,114.233,114.246,26,0,0
2021-12-23 10:32:00,114.247,114.275,114.241,114.275,37,0,0
2021-12-23 10:33:00,114.277,114.278,114.263,114.264,41,0,0
2021-12-23 10:34:00,114.263,114.267,114.263,114.265,14,0,0
2021-12-23 10:35:00,114.266,114.268,114.251,114.257,28,0,0
2021-12-23 10:36:00,114.258,114.262,114.255,114.262,35,0,0
2021-12-23 10:37:00,114.261,114.286,114.26,114.282,42,0,0
2021-12-23 10:38:00,114.278,114.283,114.274,114.281,17,0,0
2021-12-23 10:39:00,114.281,114.281,114.264,114.264,15,0,0
2021-12-23 10:40:00,114.265,114.27,114.253,114.257,35,0,0
2021-12-23 10:41:00,114.257,114.258,114.252,114.255,19,0,0
2021-12-23 10:42:00,114.255,114.262,114.255,114.257,23,0,0
2021-12-23 10:43:00,114.257,114.258,114.243,114.244,28,0,0
2021-12-23 10:44:00,114.247,114.266,114.247,114.264,25,0,0
2021-12-23 10:45:00,114.265,114.267,114.261,114.262,16,0,0
2021-12-23 10:46:00,114.263,114.264,114.257,114.259,19,0,0
2021-12-23 10:47:00,114.259,114.26,114.255,114.256,20,0,0
2021-12-23 10:48:00,114.256,114.259,114.251,114.256,28,0,0
2021-12-23 10:49:00,114.256,114.258,114.244,114.245,22,0,0
2021-12-23 10:50:00,114.245,114.259,114.245,114.255,23,0,0
2021-12-23 10:51:00,114.255,114.266,114.254,114.265,18,0,0
2021-12-23 10:52:00,114.264,114.268,114.263,114.263,27,0,0
2021-12-23 10:53:00,114.264,114.266,114.263,114.263,32,0,0
2021-12-23 10:54:00,114.262,114.265,114.255,114.256,23,0,0
2021-12-23 10:55:00,114.256,114.259,114.247,114.248,27,0,0
2021-12-23 10:56:00,114.248,114.249,114.247,114.248,11,0,0
2021-12-23 10:57:00,114.247,114.255,114.247,114.251,14,0,0
2021-12-23 10:58:00,114.251,114.258,114.249,114.257,26,0,0
2021-12-23 10:59:00,114.258,114.259,114.25,114.251,14,0,0
2021-12-23 11:00:00,114.251,114.257,114.249,114.251,63,0,0
2021-12-23 11:01:00,114.251,114.277,114.251,114.274,23,0,0
2021-12-23 11:02:00,114.274,114.306,114.274,114.292,87,0,0
2021-12-23 11:03:00,114.293,114.304,114.29,114.295,39,0,0
2021-12-23 11:04:00,114.296,114.3,114.292,114.294,31,0,0
2021-12-23 11:05:00,114.293,114.306,114.293,114.302,43,0,0
2021-12-23 11:06:00,114.301,114.304,114.285,114.285,19,0,0
2021-12-23 11:07:00,114.285,114.288,114.277,114.282,33,0,0
2021-12-23 11:08:00,114.283,114.287,114.279,114.284,27,0,0
2021-12-23 11:09:00,114.286,114.289,114.281,114.281,29,0,0
2021-12-23 11:10:00,114.281,114.291,114.281,114.291,33,0,0
2021-12-23 11:11:00,114.291,114.297,114.29,114.293,63,0,0
2021-12-23 11:12:00,114.293,114.293,114.267,114.27,38,0,0
2021-12-23 11:13:00,114.27,114.27,114.26,114.265,21,0,0
2021-12-23 11:14:00,114.265,114.271,114.254,114.271,44,0,0
2021-12-23 11:15:00,114.271,114.272,114.262,114.268,32,0,0
2021-12-23 11:16:00,114.269,114.271,114.265,114.269,43,0,0
2021-12-23 11:17:00,114.269,114.275,114.266,114.273,46,0,0
2021-12-23 11:18:00,114.273,114.273,114.266,114.268,35,0,0
2021-12-23 11:19:00,114.268,114.27,114.259,114.262,36,0,0
2021-12-23 11:20:00,114.261,114.265,114.259,114.264,22,0,0
2021-12-23 11:21:00,114.264,114.276,114.261,114.272,14,0,0
2021-12-23 11:22:00,114.273,114.275,114.261,114.271,23,0,0
2021-12-23 11:23:00,114.271,114.273,114.267,114.268,17,0,0
2021-12-23 11:24:00,114.268,114.279,114.267,114.278,15,0,0
2021-12-23 11:25:00,114.278,114.295,114.278,114.292,38,0,0
2021-12-23 11:26:00,114.293,114.296,114.279,114.28,31,0,0
2021-12-23 11:27:00,114.28,114.298,114.279,114.293,49,0,0
2021-12-23 11:28:00,114.294,114.307,114.293,114.299,71,0,0
2021-12-23 11:29:00,114.299,114.302,114.292,114.293,39,0,0
2021-12-23 11:30:00,114.296,114.3,114.291,114.294,41,0,0
2021-12-23 11:31:00,114.294,114.296,114.291,114.294,31,0,0
2021-12-23 11:32:00,114.293,114.301,114.291,114.293,21,0,0
2021-12-23 11:33:00,114.293,114.298,114.292,114.298,13,0,0
2021-12-23 11:34:00,114.298,114.308,114.298,114.306,20,0,0
2021-12-23 11:35:00,114.306,114.322,114.306,114.321,22,0,0
2021-12-23 11:36:00,114.321,114.323,114.301,114.306,44,0,0
2021-12-23 11:37:00,114.306,114.306,114.301,114.306,22,0,0
2021-12-23 11:38:00,114.306,114.306,114.3,114.302,24,0,0
2021-12-23 11:39:00,114.302,114.305,114.293,114.303,24,0,0
2021-12-23 11:40:00,114.302,114.303,114.292,114.295,31,0,0
2021-12-23 11:41:00,114.296,114.302,114.295,114.3,19,0,0
2021-12-23 11:42:00,114.299,114.305,114.293,114.293,31,0,0
2021-12-23 11:43:00,114.294,114.295,114.286,114.289,29,0,0
2021-12-23 11:44:00,114.287,114.288,114.278,114.28,18,0,0
2021-12-23 11:45:00,114.281,114.289,114.28,114.289,34,0,0
2021-12-23 11:46:00,114.29,114.301,114.29,114.299,22,0,0
2021-12-23 11:47:00,114.3,114.307,114.299,114.307,17,0,0
2021-12-23 11:48:00,114.307,114.307,114.301,114.302,27,0,0
2021-12-23 11:49:00,114.302,114.32,114.302,114.319,24,0,0
2021-12-23 11:50:00,114.319,114.337,114.317,114.336,47,0,0
2021-12-23 11:51:00,114.336,114.34,114.333,114.338,34,0,0
2021-12-23 11:52:00,114.338,114.339,114.33,114.331,32,0,0
2021-12-23 11:53:00,114.332,114.34,114.332,114.337,29,0,0
2021-12-23 11:54:00,114.337,114.338,114.33,114.33,16,0,0
2021-12-23 11:55:00,114.33,114.335,114.33,114.332,27,0,0
2021-12-23 11:56:00,114.332,114.34,114.326,114.339,34,0,0
2021-12-23 11:57:00,114.339,114.339,114.328,114.329,25,0,0
2021-12-23 11:58:00,114.329,114.331,114.325,114.327,27,0,0
2021-12-23 11:59:00,114.328,114.329,114.325,114.325,7,0,0
2021-12-23 12:00:00,114.325,114.325,114.316,114.321,38,0,0
2021-12-23 12:01:00,114.321,114.33,114.321,114.324,41,0,0
2021-12-23 12:02:00,114.324,114.325,114.308,114.314,40,0,0
2021-12-23 12:03:00,114.315,114.321,114.314,114.318,20,0,0
2021-12-23 12:04:00,114.317,114.317,114.307,114.307,30,0,0
2021-12-23 12:05:00,114.308,114.317,114.307,114.317,24,0,0
2021-12-23 12:06:00,114.317,114.317,114.311,114.317,22,0,0
2021-12-23 12:07:00,114.318,114.318,114.309,114.315,17,0,0
2021-12-23 12:08:00,114.315,114.319,114.312,114.318,22,1,0
2021-12-23 12:09:00,114.319,114.322,114.314,114.317,20,0,0
2021-12-23 12:10:00,114.317,114.321,114.313,114.313,31,0,0
2021-12-23 12:11:00,114.313,114.313,114.304,114.308,24,0,0
2021-12-23 12:12:00,114.308,114.309,114.299,114.299,25,0,0
2021-12-23 12:13:00,114.299,114.317,114.289,114.305,54,0,0
2021-12-23 12:14:00,114.305,114.308,114.305,114.307,25,0,0
2021-12-23 12:15:00,114.307,114.308,114.298,114.303,16,0,0
2021-12-23 12:16:00,114.304,114.306,114.295,114.296,7,0,0
2021-12-23 12:17:00,114.294,114.296,114.291,114.291,9,0,0
2021-12-23 12:18:00,114.29,114.292,114.272,114.276,23,0,0
2021-12-23 12:19:00,114.277,114.284,114.277,114.284,24,0,0
2021-12-23 12:20:00,114.285,114.29,114.285,114.286,19,0,0
2021-12-23 12:21:00,114.286,114.295,114.286,114.292,12,0,0
2021-12-23 12:22:00,114.292,114.292,114.277,114.279,22,0,0
2021-12-23 12:23:00,114.278,114.278,114.272,114.274,10,0,0
2021-12-23 12:24:00,114.274,114.276,114.273,114.274,14,0,0
2021-12-23 12:25:00,114.274,114.281,114.273,114.278,31,0,0
2021-12-23 12:26:00,114.278,114.279,114.276,114.276,19,0,0
2021-12-23 12:27:00,114.276,114.282,114.276,114.28,31,0,0
2021-12-23 12:28:00,114.28,114.28,114.273,114.274,17,0,0
2021-12-23 12:29:00,114.274,114.276,114.269,114.27,28,0,0
2021-12-23 12:30:00,114.27,114.282,114.27,114.28,42,0,0
2021-12-23 12:31:00,114.281,114.283,114.279,114.281,24,1,0
2021-12-23 12:32:00,114.281,114.281,114.271,114.271,16,0,0
2021-12-23 12:33:00,114.272,114.279,114.271,114.279,16,0,0
2021-12-23 12:34:00,114.278,114.285,114.278,114.284,19,0,0
2021-12-23 12:35:00,114.286,114.287,114.285,114.286,7,0,0
2021-12-23 12:36:00,114.286,114.287,114.28,114.28,24,0,0
2021-12-23 12:37:00,114.281,114.281,114.278,114.279,6,1,0
2021-12-23 12:38:00,114.277,114.281,114.271,114.281,27,0,0
2021-12-23 12:39:00,114.281,114.282,114.279,114.279,7,1,0
2021-12-23 12:40:00,114.279,114.285,114.279,114.283,36,0,0
2021-12-23 12:41:00,114.284,114.285,114.283,114.284,19,0,0
2021-12-23 12:42:00,114.285,114.293,114.283,114.293,28,0,0
2021-12-23 12:43:00,114.293,114.293,114.292,114.292,8,0,0
2021-12-23 12:44:00,114.292,114.299,114.292,114.293,17,0,0
2021-12-23 12:45:00,114.293,114.296,114.291,114.294,28,0,0
2021-12-23 12:46:00,114.294,114.304,114.294,114.304,29,0,0
2021-12-23 12:47:00,114.303,114.317,114.303,114.315,36,0,0
2021-12-23 12:48:00,114.316,114.316,114.308,114.315,29,0,0
2021-12-23 12:49:00,114.315,114.317,114.301,114.302,29,0,0
2021-12-23 12:50:00,114.302,114.305,114.292,114.296,20,0,0
2021-12-23 12:51:00,114.296,114.298,114.294,114.294,27,0,0
2021-12-23 12:52:00,114.295,114.305,114.295,114.299,30,0,0
2021-12-23 12:53:00,114.3,114.314,114.3,114.314,22,0,0
2021-12-23 12:54:00,114.314,114.317,114.31,114.315,23,0,0
2021-12-23 12:55:00,114.314,114.316,114.31,114.314,42,0,0
2021-12-23 12:56:00,114.314,114.318,114.311,114.313,39,0,0
2021-12-23 12:57:00,114.313,114.319,114.31,114.314,35,0,0
2021-12-23 12:58:00,114.314,114.319,114.312,114.312,30,0,0
2021-12-23 12:59:00,114.313,114.314,114.304,114.306,18,0,0
2021-12-23 13:00:00,114.306,114.319,114.306,114.312,31,0,0
2021-12-23 13:01:00,114.313,114.316,114.309,114.314,33,0,0
2021-12-23 13:02:00,114.313,114.313,114.302,114.303,31,0,0
2021-12-23 13:03:00,114.304,114.304,114.298,114.299,8,0,0
2021-12-23 13:04:00,114.302,114.315,114.3,114.315,27,0,0
2021-12-23 13:05:00,114.313,114.317,114.304,114.305,20,0,0
2021-12-23 13:06:00,114.303,114.308,114.303,114.304,17,0,0
2021-12-23 13:07:00,114.304,114.305,114.296,114.305,35,0,0
2021-12-23 13:08:00,114.305,114.306,114.294,114.294,14,0,0
2021-12-23 13:09:00,114.294,114.3,114.294,114.297,25,0,0
2021-12-23 13:10:00,114.297,114.302,114.292,114.299,25,0,0
2021-12-23 13:11:00,114.299,114.308,114.294,114.308,21,0,0
2021-12-23 13:12:00,114.307,114.31,114.294,114.294,34,0,0
2021-12-23 13:13:00,114.295,114.3,114.294,114.296,26,0,0
2021-12-23 13:14:00,114.297,114.297,114.291,114.295,13,0,0
2021-12-23 13:15:00,114.296,114.298,114.288,114.296,25,0,0
2021-12-23 13:16:00,114.294,114.305,114.294,114.301,30,0,0
2021-12-23 13:17:00,114.302,114.303,114.299,114.3,7,0,0
2021-12-23 13:18:00,114.298,114.303,114.295,114.301,14,0,0
2021-12-23 13:19:00,114.301,114.304,114.3,114.301,20,0,0
2021-12-23 13:20:00,114.302,114.304,114.3,114.301,14,0,0
2021-12-23 13:21:00,114.301,114.31,114.3,114.307,18,0,0
2021-12-23 13:22:00,114.308,114.311,114.306,114.306,14,0,0
2021-12-23 13:23:00,114.304,114.309,114.303,114.306,21,0,0
2021-12-23 13:24:00,114.306,114.309,114.299,114.299,35,0,0
2021-12-23 13:25:00,114.298,114.306,114.294,114.305,26,0,0
2021-12-23 13:26:00,114.303,114.316,114.303,114.315,18,0,0
2021-12-23 13:27:00,114.315,114.327,114.315,114.326,20,0,0
2021-12-23 13:28:00,114.326,114.326,114.32,114.321,20,0,0
2021-12-23 13:29:00,114.32,114.326,114.319,114.325,23,0,0
2021-12-23 13:30:00,114.325,114.333,114.324,114.327,29,0,0
2021-12-23 13:31:00,114.327,114.328,114.319,114.321,20,0,0
2021-12-23 13:32:00,114.321,114.326,114.318,114.318,24,0,0
2021-12-23 13:33:00,114.318,114.327,114.315,114.323,20,0,0
2021-12-23 13:34:00,114.324,114.327,114.319,114.322,27,0,0
2021-12-23 13:35:00,114.322,114.322,114.312,114.312,22,0,0
2021-12-23 13:36:00,114.311,114.311,114.303,114.305,31,0,0
2021-12-23 13:37:00,114.305,114.315,114.305,114.309,25,0,0
2021-12-23 13:38:00,114.309,114.32,114.307,114.316,32,0,0
2021-12-23 13:39:00,114.317,114.324,114.317,114.321,39,0,0
2021-12-23 13:40:00,114.321,114.329,114.321,114.323,44,0,0
2021-12-23 13:41:00,114.324,114.326,114.316,114.316,29,0,0
2021-12-23 13:42:00,114.316,114.317,114.307,114.314,24,0,0
2021-12-23 13:43:00,114.313,114.314,114.309,114.311,15,0,0
2021-12-23 13:44:00,114.311,114.314,114.311,114.314,15,0,0
2021-12-23 13:45:00,114.314,114.317,114.31,114.311,17,0,0
2021-12-23 13:46:00,114.312,114.313,114.309,114.309,13,0,0
2021-12-23 13:47:00,114.309,114.321,114.309,114.32,21,0,0
2021-12-23 13:48:00,114.319,114.32,114.313,114.318,28,0,0
2021-12-23 13:49:00,114.318,114.318,114.313,114.317,26,0,0
2021-12-23 13:50:00,114.318,114.319,114.31,114.31,28,0,0
2021-12-23 13:51:00,114.31,114.31,114.302,114.304,35,0,0
2021-12-23 13:52:00,114.304,114.317,114.304,114.312,33,0,0
2021-12-23 13:53:00,114.311,114.315,114.31,114.312,19,0,0
2021-12-23 13:54:00,114.312,114.32,114.312,114.317,25,0,0
2021-12-23 13:55:00,114.317,114.318,114.311,114.314,29,0,0
2021-12-23 13:56:00,114.314,114.316,114.309,114.312,21,0,0
2021-12-23 13:57:00,114.313,114.313,114.305,114.307,24,0,0
2021-12-23 13:58:00,114.307,114.311,114.302,114.302,22,0,0
2021-12-23 13:59:00,114.302,114.304,114.301,114.304,29,0,0
2021-12-23 14:00:00,114.304,114.312,114.303,114.31,26,0,0
2021-12-23 14:01:00,114.31,114.313,114.309,114.311,18,0,0
2021-12-23 14:02:00,114.311,114.312,114.304,114.306,25,0,0
2021-12-23 14:03:00,114.305,114.305,114.298,114.298,14,0,0
2021-12-23 14:04:00,114.298,114.301,114.295,114.298,30,0,0
2021-12-23 14:05:00,114.298,114.299,114.294,114.296,24,0,0
2021-12-23 14:06:00,114.296,114.303,114.295,114.298,31,0,0
2021-12-23 14:07:00,114.298,114.301,114.292,114.292,19,0,0
2021-12-23 14:08:00,114.292,114.292,114.282,114.283,18,0,0
2021-12-23 14:09:00,114.282,114.289,114.282,114.286,19,0,0
2021-12-23 14:10:00,114.284,114.294,114.282,114.282,13,0,0
2021-12-23 14:11:00,114.282,114.295,114.281,114.292,36,0,0
2021-12-23 14:12:00,114.292,114.293,114.285,114.285,26,0,0
2021-12-23 14:13:00,114.286,114.288,114.276,114.283,34,0,0
2021-12-23 14:14:00,114.284,114.29,114.278,114.278,45,0,0
2021-12-23 14:15:00,114.278,114.278,114.273,114.276,19,0,0
2021-12-23 14:16:00,114.276,114.283,114.276,114.282,15,0,0
2021-12-23 14:17:00,114.282,114.283,114.281,114.282,11,1,0
2021-12-23 14:18:00,114.278,114.278,114.256,114.257,35,0,0
2021-12-23 14:19:00,114.257,114.26,114.248,114.249,34,0,0
2021-12-23 14:20:00,114.25,114.269,114.25,114.265,34,0,0
2021-12-23 14:21:00,114.266,114.269,114.259,114.259,28,0,0
2021-12-23 14:22:00,114.259,114.267,114.259,114.266,21,0,0
2021-12-23 14:23:00,114.266,114.266,114.254,114.254,22,0,0
2021-12-23 14:24:00,114.255,114.263,114.255,114.263,25,0,0
2021-12-23 14:25:00,114.263,114.265,114.26,114.263,10,0,0
2021-12-23 14:26:00,114.263,114.264,114.251,114.261,21,0,0
2021-12-23 14:27:00,114.26,114.269,114.259,114.263,12,0,0
2021-12-23 14:28:00,114.263,114.267,114.263,114.265,20,0,0
2021-12-23 14:29:00,114.265,114.28,114.265,114.28,30,0,0
2021-12-23 14:30:00,114.28,114.283,114.276,114.278,27,0,0
2021-12-23 14:31:00,114.28,114.284,114.28,114.283,4,0,0
2021-12-23 14:32:00,114.283,114.283,114.275,114.276,8,0,0
2021-12-23 14:33:00,114.276,114.278,114.268,114.268,22,0,0
2021-12-23 14:34:00,114.269,114.273,114.268,114.268,17,0,0
2021-12-23 14:35:00,114.268,114.269,114.265,114.265,13,0,0
2021-12-23 14:36:00,114.264,114.265,114.262,114.264,10,0,0
2021-12-23 14:37:00,114.264,114.265,114.26,114.264,14,0,0
2021-12-23 14:38:00,114.263,114.27,114.262,114.264,28,0,0
2021-12-23 14:39:00,114.263,114.269,114.263,114.269,25,0,0
2021-12-23 14:40:00,114.268,114.268,114.266,114.266,14,0,0
2021-12-23 14:41:00,114.266,114.29,114.266,114.29,25,0,0
2021-12-23 14:42:00,114.289,114.289,114.284,114.284,8,0,0
2021-12-23 14:43:00,114.283,114.284,114.27,114.271,14,0,0
2021-12-23 14:44:00,114.271,114.272,114.268,114.27,33,0,0
2021-12-23 14:45:00,114.27,114.274,114.259,114.274,20,0,0
2021-12-23 14:46:00,114.274,114.274,114.269,114.271,12,0,0
2021-12-23 14:47:00,114.27,114.271,114.267,114.271,6,0,0
2021-12-23 14:48:00,114.269,114.27,114.262,114.27,23,0,0
2021-12-23 14:49:00,114.271,114.274,114.271,114.272,13,0,0
2021-12-23 14:50:00,114.272,114.273,114.266,114.266,14,0,0
2021-12-23 14:51:00,114.266,114.267,114.263,114.266,17,0,0
2021-12-23 14:52:00,114.268,114.271,114.267,114.269,19,0,0
2021-12-23 14:53:00,114.268,114.272,114.268,114.271,16,0,0
2021-12-23 14:54:00,114.272,114.275,114.272,114.272,25,0,0
2021-12-23 14:55:00,114.274,114.281,114.266,114.278,28,0,0
2021-12-23 14:56:00,114.278,114.284,114.276,114.279,29,0,0
2021-12-23 14:57:00,114.279,114.281,114.274,114.278,22,0,0
2021-12-23 14:58:00,114.279,114.285,114.278,114.284,21,0,0
2021-12-23 14:59:00,114.285,114.294,114.285,114.293,13,0,0
2021-12-23 15:00:00,114.293,114.3,114.29,114.291,30,0,0
2021-12-23 15:01:00,114.291,114.307,114.288,114.305,34,0,0
2021-12-23 15:02:00,114.306,114.311,114.305,114.309,32,0,0
2021-12-23 15:03:00,114.31,114.318,114.308,114.316,27,0,0
2021-12-23 15:04:00,114.316,114.319,114.313,114.316,38,0,0
2021-12-23 15:05:00,114.315,114.329,114.314,114.323,36,0,0
2021-12-23 15:06:00,114.322,114.33,114.32,114.323,42,0,0
2021-12-23 15:07:00,114.323,114.331,114.322,114.329,40,0,0
2021-12-23 15:08:00,114.328,114.33,114.327,114.327,24,0,0
2021-12-23 15:09:00,114.328,114.331,114.327,114.328,26,0,0
2021-12-23 15:10:00,114.328,114.329,114.322,114.322,15,0,0
2021-12-23 15:11:00,114.323,114.338,114.322,114.337,27,0,0
2021-12-23 15:12:00,114.337,114.343,114.336,114.34,34,0,0
2021-12-23 15:13:00,114.34,114.343,114.34,114.343,15,0,0
2021-12-23 15:14:00,114.343,114.346,114.34,114.342,14,0,0
2021-12-23 15:15:00,114.342,114.353,114.342,114.35,25,0,0
2021-12-23 15:16:00,114.35,114.366,114.349,114.363,29,0,0
2021-12-23 15:17:00,114.363,114.39,114.363,114.38,33,0,0
2021-12-23 15:18:00,114.38,114.388,114.38,114.384,34,0,0
2021-12-23 15:19:00,114.385,114.389,114.381,114.382,24,0,0
2021-12-23 15:20:00,114.383,114.384,114.379,114.38,37,0,0
2021-12-23 15:21:00,114.381,114.383,114.372,114.375,30,0,0
2021-12-23 15:22:00,114.375,114.38,114.373,114.373,39,0,0
2021-12-23 15:23:00,114.378,114.384,114.366,114.366,33,0,0
2021-12-23 15:24:00,114.366,114.379,114.364,114.369,42,0,0
2021-12-23 15:25:00,114.372,114.379,114.372,114.373,30,0,0
2021-12-23 15:26:00,114.373,114.382,114.373,114.381,23,0,0
2021-12-23 15:27:00,114.381,114.385,114.375,114.38,38,0,0
2021-12-23 15:28:00,114.38,114.386,114.377,114.379,30,0,0
2021-12-23 15:29:00,114.38,114.383,114.373,114.381,22,0,0
2021-12-23 15:30:00,114.38,114.38,114.373,114.379,31,0,0
2021-12-23 15:31:00,114.379,114.387,114.374,114.385,40,0,0
2021-12-23 15:32:00,114.385,114.393,114.378,114.379,31,0,0
